Order ID,Order Date,Ship Date,year,month,Customer ID,Segment,Country,City,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit,profit margin(%),Delivery days
CA-2017-115224,1970-01-01 00:00:00.000043077,1970-01-01 00:00:00.000043080,1970,January,DB-13615,Consumer,United States,San Francisco,West,Office Supplies,Storage,352.38,2,0.0,81.04739999999998,23.0,0
CA-2015-164742,1970-01-01 00:00:00.000042290,1970-01-01 00:00:00.000042295,1970,January,ML-17395,Corporate,United States,Lakewood,East,Furniture,Chairs,245.98,2,0.0,27.057799999999986,11.0,0
CA-2015-164742,1970-01-01 00:00:00.000042290,1970-01-01 00:00:00.000042295,1970,January,ML-17395,Corporate,United States,Lakewood,East,Office Supplies,Binders,18.94,1,0.0,9.47,50.0,0
US-2018-108014,1970-01-01 00:00:00.000043423,1970-01-01 00:00:00.000043429,1970,January,JH-15430,Consumer,United States,Cleveland,East,Office Supplies,Binders,59.91300000000001,7,0.7,-45.93329999999999,-76.67,0
CA-2018-160325,1970-01-01 00:00:00.000043367,1970-01-01 00:00:00.000043367,1970,January,BP-11095,Corporate,United States,Lawrence,East,Technology,Phones,391.98,2,0.0,109.75440000000003,28.0,0
CA-2018-160325,1970-01-01 00:00:00.000043367,1970-01-01 00:00:00.000043367,1970,January,BP-11095,Corporate,United States,Lawrence,East,Technology,Phones,437.84999999999997,3,0.0,131.35499999999996,30.0,0
CA-2016-159779,1970-01-01 00:00:00.000042638,1970-01-01 00:00:00.000042642,1970,January,SB-20185,Consumer,United States,Concord,East,Office Supplies,Binders,68.62,2,0.0,32.251400000000004,47.0,0
CA-2018-151176,1970-01-01 00:00:00.000043144,1970-01-01 00:00:00.000043151,1970,January,SV-20785,Consumer,United States,Baltimore,East,Office Supplies,Supplies,25.02,3,0.0,6.5052,26.0,0
CA-2018-151176,1970-01-01 00:00:00.000043144,1970-01-01 00:00:00.000043151,1970,January,SV-20785,Consumer,United States,Baltimore,East,Office Supplies,Art,10.709999999999999,3,0.0,2.7845999999999997,26.0,0
CA-2015-108903,1970-01-01 00:00:00.000042280,1970-01-01 00:00:00.000042280,1970,January,DO-13435,Consumer,United States,Columbus,East,Office Supplies,Art,55.98400000000001,2,0.2,4.1987999999999985,7.5,0
CA-2015-108903,1970-01-01 00:00:00.000042280,1970-01-01 00:00:00.000042280,1970,January,DO-13435,Consumer,United States,Columbus,East,Office Supplies,Envelopes,14.480000000000002,5,0.2,4.886999999999999,33.75,0
CA-2015-108903,1970-01-01 00:00:00.000042280,1970-01-01 00:00:00.000042280,1970,January,DO-13435,Consumer,United States,Columbus,East,Technology,Accessories,142.488,3,0.2,-3.5622000000000043,-2.5,0
CA-2017-117919,1970-01-01 00:00:00.000042974,1970-01-01 00:00:00.000042976,1970,January,TB-21355,Corporate,United States,Houston,Central,Office Supplies,Storage,14.16,1,0.2,1.0620000000000003,7.5,0
CA-2017-117919,1970-01-01 00:00:00.000042974,1970-01-01 00:00:00.000042976,1970,January,TB-21355,Corporate,United States,Houston,Central,Office Supplies,Paper,79.92000000000002,5,0.2,27.972,35.0,0
CA-2016-142475,1970-01-01 00:00:00.000042707,1970-01-01 00:00:00.000042711,1970,January,BS-11380,Corporate,United States,New York City,East,Office Supplies,Binders,590.352,6,0.2,206.62319999999997,35.0,0
CA-2017-134516,1970-01-01 00:00:00.000042998,1970-01-01 00:00:00.000043003,1970,January,FM-14215,Corporate,United States,Greensboro,South,Furniture,Furnishings,17.088,2,0.2,1.0679999999999996,6.25,0
CA-2017-134516,1970-01-01 00:00:00.000042998,1970-01-01 00:00:00.000043003,1970,January,FM-14215,Corporate,United States,Greensboro,South,Furniture,Chairs,98.392,1,0.2,-11.069100000000006,-11.25,0
CA-2018-105193,1970-01-01 00:00:00.000043184,1970-01-01 00:00:00.000043190,1970,January,JL-15835,Consumer,United States,New York City,East,Office Supplies,Art,11.05,5,0.0,2.9835000000000003,27.0,0
CA-2016-168634,1970-01-01 00:00:00.000042710,1970-01-01 00:00:00.000042715,1970,January,AF-10870,Consumer,United States,San Francisco,West,Office Supplies,Appliances,7.78,2,0.0,2.0228,26.0,0
CA-2018-117198,1970-01-01 00:00:00.000043343,1970-01-01 00:00:00.000043348,1970,January,BG-11035,Consumer,United States,Monroe,South,Technology,Accessories,659.9,2,0.0,217.76699999999994,33.0,0
CA-2016-145828,1970-01-01 00:00:00.000042648,1970-01-01 00:00:00.000042650,1970,January,MB-17305,Consumer,United States,Cincinnati,East,Technology,Accessories,53.040000000000006,3,0.2,-4.640999999999998,-8.75,0
CA-2018-121027,1970-01-01 00:00:00.000043330,1970-01-01 00:00:00.000043334,1970,January,HW-14935,Corporate,United States,Seattle,West,Technology,Accessories,843.9,2,0.0,371.31600000000003,44.0,0
CA-2018-121027,1970-01-01 00:00:00.000043330,1970-01-01 00:00:00.000043334,1970,January,HW-14935,Corporate,United States,Seattle,West,Technology,Accessories,1496.16,9,0.0,224.42400000000006,15.0,0
CA-2017-147431,1970-01-01 00:00:00.000042768,1970-01-01 00:00:00.000042773,1970,January,AB-10105,Consumer,United States,New York City,East,Office Supplies,Storage,117.96,2,0.0,5.897999999999996,5.0,0
CA-2017-158001,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042974,1970,January,JP-15460,Corporate,United States,New York City,East,Office Supplies,Art,21.299999999999997,5,0.0,8.733,41.0,0
CA-2017-158001,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042974,1970,January,JP-15460,Corporate,United States,New York City,East,Office Supplies,Appliances,1040.8,5,0.0,281.0160000000001,27.0,0
CA-2017-158001,1970-01-01 00:00:00.000042970,1970-01-01 00:00:00.000042974,1970,January,JP-15460,Corporate,United States,New York City,East,Office Supplies,Art,29.339999999999996,6,0.0,7.9218,27.0,0
CA-2018-125745,1970-01-01 00:00:00.000043281,1970-01-01 00:00:00.000043285,1970,January,DV-13045,Corporate,United States,Memphis,South,Furniture,Furnishings,19.52,2,0.2,5.368000000000001,27.5,0
CA-2016-101154,1970-01-01 00:00:00.000042631,1970-01-01 00:00:00.000042634,1970,January,CM-12190,Consumer,United States,San Diego,West,Office Supplies,Storage,443.92,4,0.0,8.8784,2.0,0
US-2017-124163,1970-01-01 00:00:00.000043003,1970-01-01 00:00:00.000043008,1970,January,SC-20695,Corporate,United States,La Crosse,Central,Technology,Accessories,499.95,5,0.0,174.9825,35.0,0
US-2017-124163,1970-01-01 00:00:00.000043003,1970-01-01 00:00:00.000043008,1970,January,SC-20695,Corporate,United States,La Crosse,Central,Office Supplies,Art,3.04,1,0.0,1.0335999999999999,34.0,0
US-2017-124163,1970-01-01 00:00:00.000043003,1970-01-01 00:00:00.000043008,1970,January,SC-20695,Corporate,United States,La Crosse,Central,Furniture,Chairs,201.96,2,0.0,50.49000000000001,25.0,0
US-2017-124163,1970-01-01 00:00:00.000043003,1970-01-01 00:00:00.000043008,1970,January,SC-20695,Corporate,United States,La Crosse,Central,Furniture,Furnishings,68.64,11,0.0,17.160000000000004,25.0,0
CA-2017-121748,1970-01-01 00:00:00.000043032,1970-01-01 00:00:00.000043036,1970,January,VW-21775,Corporate,United States,Los Angeles,West,Technology,Accessories,100.0,4,0.0,21.0,21.0,0
CA-2017-121748,1970-01-01 00:00:00.000043032,1970-01-01 00:00:00.000043036,1970,January,VW-21775,Corporate,United States,Los Angeles,West,Technology,Accessories,359.98,2,0.0,21.598799999999983,6.0,0
CA-2015-126683,1970-01-01 00:00:00.000042276,1970-01-01 00:00:00.000042278,1970,January,PP-18955,Home Office,United States,Seattle,West,Furniture,Furnishings,6.16,2,0.0,2.9568,48.0,0
CA-2015-126683,1970-01-01 00:00:00.000042276,1970-01-01 00:00:00.000042278,1970,January,PP-18955,Home Office,United States,Seattle,West,Furniture,Tables,2348.82,9,0.0,399.29939999999976,17.0,0
CA-2018-148810,1970-01-01 00:00:00.000043277,1970-01-01 00:00:00.000043282,1970,January,DR-12880,Corporate,United States,Miami,South,Office Supplies,Labels,13.872000000000002,6,0.2,4.681800000000001,33.75,0
CA-2018-148810,1970-01-01 00:00:00.000043277,1970-01-01 00:00:00.000043282,1970,January,DR-12880,Corporate,United States,Miami,South,Furniture,Chairs,273.552,3,0.2,-13.677599999999998,-5.0,0
US-2017-146066,1970-01-01 00:00:00.000042968,1970-01-01 00:00:00.000042970,1970,January,RB-19465,Home Office,United States,Philadelphia,East,Furniture,Tables,815.2919999999999,9,0.4,-339.7050000000001,-41.67,0
CA-2015-127614,1970-01-01 00:00:00.000042046,1970-01-01 00:00:00.000042050,1970,January,NF-18385,Consumer,United States,Chesapeake,South,Technology,Accessories,234.45000000000002,3,0.0,103.15800000000003,44.0,0
CA-2015-127614,1970-01-01 00:00:00.000042046,1970-01-01 00:00:00.000042050,1970,January,NF-18385,Consumer,United States,Chesapeake,South,Furniture,Tables,1256.22,6,0.0,75.37319999999994,6.0,0
CA-2015-127614,1970-01-01 00:00:00.000042046,1970-01-01 00:00:00.000042050,1970,January,NF-18385,Consumer,United States,Chesapeake,South,Office Supplies,Binders,17.46,2,0.0,8.206199999999999,47.0,0
CA-2017-101742,1970-01-01 00:00:00.000043001,1970-01-01 00:00:00.000043006,1970,January,CR-12580,Home Office,United States,New York City,East,Office Supplies,Binders,10.528,7,0.2,3.6847999999999987,35.0,0
CA-2016-134943,1970-01-01 00:00:00.000042709,1970-01-01 00:00:00.000042710,1970,January,SU-20665,Home Office,United States,Ann Arbor,Central,Office Supplies,Binders,152.79999999999998,5,0.0,76.39999999999999,50.0,0
CA-2018-123022,1970-01-01 00:00:00.000043346,1970-01-01 00:00:00.000043351,1970,January,SC-20050,Home Office,United States,La Mesa,West,Office Supplies,Binders,82.56,5,0.2,28.896,35.0,0
CA-2018-123022,1970-01-01 00:00:00.000043346,1970-01-01 00:00:00.000043351,1970,January,SC-20050,Home Office,United States,La Mesa,West,Technology,Accessories,284.96999999999997,3,0.0,85.49099999999996,30.0,0
CA-2018-113208,1970-01-01 00:00:00.000043185,1970-01-01 00:00:00.000043192,1970,January,ML-18040,Corporate,United States,Dearborn,Central,Furniture,Furnishings,60.84,3,0.0,23.1192,38.0,0
CA-2015-154893,1970-01-01 00:00:00.000042359,1970-01-01 00:00:00.000042365,1970,January,GM-14440,Consumer,United States,San Diego,West,Furniture,Chairs,1325.76,6,0.2,149.1479999999999,11.25,0
CA-2015-154893,1970-01-01 00:00:00.000042359,1970-01-01 00:00:00.000042365,1970,January,GM-14440,Consumer,United States,San Diego,West,Furniture,Chairs,572.1600000000001,3,0.2,35.75999999999996,6.25,0
CA-2015-147900,1970-01-01 00:00:00.000042270,1970-01-01 00:00:00.000042275,1970,January,JK-15640,Home Office,United States,Lakewood,East,Office Supplies,Paper,28.8,9,0.2,10.080000000000002,35.0,0
CA-2018-106355,1970-01-01 00:00:00.000043192,1970-01-01 00:00:00.000043195,1970,January,AT-10435,Home Office,United States,Meriden,East,Office Supplies,Art,11.12,4,0.0,2.8911999999999995,26.0,0
CA-2017-127985,1970-01-01 00:00:00.000042826,1970-01-01 00:00:00.000042830,1970,January,DB-12910,Home Office,United States,Columbus,South,Furniture,Furnishings,7.04,4,0.0,3.0976000000000004,44.0,0
CA-2016-166604,1970-01-01 00:00:00.000042505,1970-01-01 00:00:00.000042510,1970,January,AH-10690,Corporate,United States,Roswell,South,Office Supplies,Envelopes,17.94,3,0.0,8.790600000000001,49.0,0
CA-2018-120719,1970-01-01 00:00:00.000043182,1970-01-01 00:00:00.000043185,1970,January,SJ-20125,Home Office,United States,Seattle,West,Office Supplies,Binders,34.76,5,0.2,11.296999999999999,32.5,0
CA-2018-127117,1970-01-01 00:00:00.000043204,1970-01-01 00:00:00.000043209,1970,January,HM-14860,Corporate,United States,Morristown,East,Furniture,Furnishings,74.45,5,0.0,20.1015,27.0,0
CA-2016-104241,1970-01-01 00:00:00.000042373,1970-01-01 00:00:00.000042378,1970,January,AG-10495,Corporate,United States,Alexandria,South,Furniture,Furnishings,192.22,14,0.0,69.1992,36.0,0
CA-2018-168179,1970-01-01 00:00:00.000043406,1970-01-01 00:00:00.000043411,1970,January,JB-16000,Consumer,United States,Salt Lake City,West,Office Supplies,Paper,19.44,3,0.0,9.3312,48.0,0
CA-2018-142342,1970-01-01 00:00:00.000043298,1970-01-01 00:00:00.000043300,1970,January,AJ-10795,Corporate,United States,Apple Valley,West,Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001,48.0,0
CA-2018-142342,1970-01-01 00:00:00.000043298,1970-01-01 00:00:00.000043300,1970,January,AJ-10795,Corporate,United States,Apple Valley,West,Office Supplies,Envelopes,57.9,5,0.0,28.95,50.0,0
CA-2018-142342,1970-01-01 00:00:00.000043298,1970-01-01 00:00:00.000043300,1970,January,AJ-10795,Corporate,United States,Apple Valley,West,Office Supplies,Storage,10.56,2,0.0,0.0,0.0,0
CA-2018-142342,1970-01-01 00:00:00.000043298,1970-01-01 00:00:00.000043300,1970,January,AJ-10795,Corporate,United States,Apple Valley,West,Furniture,Bookcases,1194.165,5,0.15,210.73499999999993,17.65,0
CA-2018-109099,1970-01-01 00:00:00.000043379,1970-01-01 00:00:00.000043384,1970,January,MM-18280,Corporate,United States,New York City,East,Office Supplies,Paper,40.99,1,0.0,20.0851,49.0,0
US-2015-134187,1970-01-01 00:00:00.000042312,1970-01-01 00:00:00.000042319,1970,January,TH-21235,Corporate,United States,Long Beach,West,Office Supplies,Art,2.94,1,0.0,0.7938000000000001,27.0,0
CA-2017-145261,1970-01-01 00:00:00.000043087,1970-01-01 00:00:00.000043090,1970,January,AH-10120,Home Office,United States,Salem,West,Office Supplies,Binders,45.24000000000001,4,0.7,-30.159999999999997,-66.67,0
CA-2017-145261,1970-01-01 00:00:00.000043087,1970-01-01 00:00:00.000043090,1970,January,AH-10120,Home Office,United States,Salem,West,Office Supplies,Art,18.688,4,0.2,2.3359999999999994,12.5,0
CA-2017-145261,1970-01-01 00:00:00.000043087,1970-01-01 00:00:00.000043090,1970,January,AH-10120,Home Office,United States,Salem,West,Office Supplies,Paper,11.648000000000001,2,0.2,3.785599999999999,32.5,0
CA-2017-145261,1970-01-01 00:00:00.000043087,1970-01-01 00:00:00.000043090,1970,January,AH-10120,Home Office,United States,Salem,West,Technology,Accessories,112.77600000000001,3,0.2,-8.458199999999998,-7.5,0
CA-2017-145261,1970-01-01 00:00:00.000043087,1970-01-01 00:00:00.000043090,1970,January,AH-10120,Home Office,United States,Salem,West,Furniture,Tables,377.45,5,0.5,-264.21500000000003,-70.0,0
CA-2017-145261,1970-01-01 00:00:00.000043087,1970-01-01 00:00:00.000043090,1970,January,AH-10120,Home Office,United States,Salem,West,Office Supplies,Labels,15.936000000000002,4,0.2,5.1792,32.5,0
CA-2017-145261,1970-01-01 00:00:00.000043087,1970-01-01 00:00:00.000043090,1970,January,AH-10120,Home Office,United States,Salem,West,Technology,Phones,28.68,3,0.2,-7.17,-25.0,0
CA-2017-108875,1970-01-01 00:00:00.000043002,1970-01-01 00:00:00.000043009,1970,January,CL-12700,Home Office,United States,Aurora,West,Furniture,Furnishings,21.44,2,0.2,7.503999999999999,35.0,0
CA-2017-108875,1970-01-01 00:00:00.000043002,1970-01-01 00:00:00.000043009,1970,January,CL-12700,Home Office,United States,Aurora,West,Office Supplies,Storage,511.05600000000004,9,0.2,-95.82300000000008,-18.75,0
CA-2017-141957,1970-01-01 00:00:00.000042937,1970-01-01 00:00:00.000042937,1970,January,JG-15310,Corporate,United States,Newark,East,Office Supplies,Art,18.656000000000002,2,0.2,1.3992000000000013,7.5,0
CA-2017-141957,1970-01-01 00:00:00.000042937,1970-01-01 00:00:00.000042937,1970,January,JG-15310,Corporate,United States,Newark,East,Office Supplies,Binders,11.088000000000003,7,0.7,-8.1312,-73.33,0
CA-2017-141957,1970-01-01 00:00:00.000042937,1970-01-01 00:00:00.000042937,1970,January,JG-15310,Corporate,United States,Newark,East,Office Supplies,Storage,66.688,1,0.2,4.168000000000003,6.25,0
CA-2017-141957,1970-01-01 00:00:00.000042937,1970-01-01 00:00:00.000042937,1970,January,JG-15310,Corporate,United States,Newark,East,Office Supplies,Storage,99.488,2,0.2,8.705200000000005,8.75,0
CA-2017-142405,1970-01-01 00:00:00.000042897,1970-01-01 00:00:00.000042901,1970,January,SE-20110,Consumer,United States,Seattle,West,Office Supplies,Labels,14.62,2,0.0,6.8713999999999995,47.0,0
CA-2017-142405,1970-01-01 00:00:00.000042897,1970-01-01 00:00:00.000042901,1970,January,SE-20110,Consumer,United States,Seattle,West,Office Supplies,Binders,53.984,14,0.2,17.544800000000002,32.5,0
CA-2017-142405,1970-01-01 00:00:00.000042897,1970-01-01 00:00:00.000042901,1970,January,SE-20110,Consumer,United States,Seattle,West,Technology,Accessories,389.97,3,0.0,132.58980000000003,34.0,0
CA-2016-141012,1970-01-01 00:00:00.000042530,1970-01-01 00:00:00.000042532,1970,January,TG-21640,Consumer,United States,Pocatello,West,Furniture,Furnishings,355.36,4,0.0,92.39359999999999,26.0,0
CA-2016-141012,1970-01-01 00:00:00.000042530,1970-01-01 00:00:00.000042532,1970,January,TG-21640,Consumer,United States,Pocatello,West,Technology,Phones,140.376,3,0.2,8.773500000000006,6.25,0
CA-2018-127922,1970-01-01 00:00:00.000043400,1970-01-01 00:00:00.000043407,1970,January,SH-19975,Corporate,United States,Dallas,Central,Office Supplies,Envelopes,15.840000000000002,2,0.2,5.543999999999999,35.0,0
CA-2018-127922,1970-01-01 00:00:00.000043400,1970-01-01 00:00:00.000043407,1970,January,SH-19975,Corporate,United States,Dallas,Central,Office Supplies,Paper,8.448,2,0.2,2.6399999999999997,31.25,0
CA-2017-146318,1970-01-01 00:00:00.000042757,1970-01-01 00:00:00.000042762,1970,January,MC-17275,Consumer,United States,Seattle,West,Office Supplies,Paper,12.96,2,0.0,6.2208000000000006,48.0,0
CA-2015-135993,1970-01-01 00:00:00.000042152,1970-01-01 00:00:00.000042157,1970,January,PJ-18835,Corporate,United States,Seattle,West,Technology,Phones,57.40800000000001,6,0.2,5.740800000000002,10.0,0
CA-2015-135993,1970-01-01 00:00:00.000042152,1970-01-01 00:00:00.000042157,1970,January,PJ-18835,Corporate,United States,Seattle,West,Technology,Accessories,27.6,4,0.0,2.2079999999999984,8.0,0
CA-2015-126802,1970-01-01 00:00:00.000042367,1970-01-01 00:00:00.000042009,1970,January,ZC-21910,Consumer,United States,Chicago,Central,Furniture,Furnishings,38.976,3,0.6,-50.66879999999999,-130.0,-1
CA-2017-143924,1970-01-01 00:00:00.000042944,1970-01-01 00:00:00.000042950,1970,January,SC-20680,Home Office,United States,Holland,Central,Office Supplies,Fasteners,20.439999999999998,7,0.0,9.197999999999999,45.0,0
CA-2017-143924,1970-01-01 00:00:00.000042944,1970-01-01 00:00:00.000042950,1970,January,SC-20680,Home Office,United States,Holland,Central,Office Supplies,Paper,109.92,2,0.0,53.8608,49.0,0
CA-2017-141551,1970-01-01 00:00:00.000043002,1970-01-01 00:00:00.000043008,1970,January,BP-11230,Consumer,United States,Broken Arrow,Central,Office Supplies,Binders,6.38,1,0.0,2.9347999999999996,46.0,0
CA-2017-141551,1970-01-01 00:00:00.000043002,1970-01-01 00:00:00.000043008,1970,January,BP-11230,Consumer,United States,Broken Arrow,Central,Office Supplies,Paper,6.48,1,0.0,3.1104000000000003,48.0,0
CA-2015-164315,1970-01-01 00:00:00.000042096,1970-01-01 00:00:00.000042102,1970,January,RD-19585,Consumer,United States,Athens,South,Office Supplies,Paper,15.84,3,0.0,7.128,45.0,0
CA-2015-164315,1970-01-01 00:00:00.000042096,1970-01-01 00:00:00.000042102,1970,January,RD-19585,Consumer,United States,Athens,South,Technology,Phones,1049.93,7,0.0,293.98040000000003,28.0,0
CA-2015-164315,1970-01-01 00:00:00.000042096,1970-01-01 00:00:00.000042102,1970,January,RD-19585,Consumer,United States,Athens,South,Office Supplies,Appliances,154.9,5,0.0,40.274,26.0,0
CA-2016-131072,1970-01-01 00:00:00.000042679,1970-01-01 00:00:00.000042679,1970,January,KL-16645,Consumer,United States,Seattle,West,Office Supplies,Binders,98.352,3,0.2,35.65259999999999,36.25,0
CA-2015-131541,1970-01-01 00:00:00.000042213,1970-01-01 00:00:00.000042213,1970,January,CK-12205,Consumer,United States,Apopka,South,Office Supplies,Fasteners,14.320000000000002,5,0.2,5.191000000000001,36.25,0
CA-2015-131541,1970-01-01 00:00:00.000042213,1970-01-01 00:00:00.000042213,1970,January,CK-12205,Consumer,United States,Apopka,South,Furniture,Furnishings,129.888,6,0.2,12.98879999999999,10.0,0
CA-2015-131541,1970-01-01 00:00:00.000042213,1970-01-01 00:00:00.000042213,1970,January,CK-12205,Consumer,United States,Apopka,South,Office Supplies,Envelopes,48.944,7,0.2,16.5186,33.75,0
CA-2016-119550,1970-01-01 00:00:00.000042730,1970-01-01 00:00:00.000042735,1970,January,RB-19705,Home Office,United States,Houston,Central,Furniture,Chairs,275.058,3,0.3,-90.3762,-32.86,0
US-2016-138093,1970-01-01 00:00:00.000042714,1970-01-01 00:00:00.000042720,1970,January,KM-16225,Corporate,United States,Baltimore,East,Office Supplies,Art,27.36,9,0.0,9.302399999999999,34.0,0
US-2016-138093,1970-01-01 00:00:00.000042714,1970-01-01 00:00:00.000042720,1970,January,KM-16225,Corporate,United States,Baltimore,East,Office Supplies,Paper,44.75,5,0.0,20.584999999999994,46.0,0
US-2016-138093,1970-01-01 00:00:00.000042714,1970-01-01 00:00:00.000042720,1970,January,KM-16225,Corporate,United States,Baltimore,East,Technology,Phones,134.99,1,0.0,36.4473,27.0,0
US-2016-138093,1970-01-01 00:00:00.000042714,1970-01-01 00:00:00.000042720,1970,January,KM-16225,Corporate,United States,Baltimore,East,Office Supplies,Paper,26.400000000000002,5,0.0,12.672,48.0,0
US-2016-138093,1970-01-01 00:00:00.000042714,1970-01-01 00:00:00.000042720,1970,January,KM-16225,Corporate,United States,Baltimore,East,Furniture,Chairs,542.9399999999999,3,0.0,141.1644,26.0,0
CA-2017-126165,1970-01-01 00:00:00.000042860,1970-01-01 00:00:00.000042862,1970,January,AH-10465,Consumer,United States,San Francisco,West,Furniture,Tables,71.08800000000001,2,0.2,-1.777200000000004,-2.5,0
CA-2018-126123,1970-01-01 00:00:00.000043387,1970-01-01 00:00:00.000043391,1970,January,AG-10765,Home Office,United States,Chicago,Central,Office Supplies,Binders,27.395999999999997,9,0.8,-42.46380000000002,-155.0,0
CA-2018-126123,1970-01-01 00:00:00.000043387,1970-01-01 00:00:00.000043391,1970,January,AG-10765,Home Office,United States,Chicago,Central,Office Supplies,Binders,13.455999999999998,1,0.8,-23.54800000000001,-175.0,0
CA-2017-143441,1970-01-01 00:00:00.000043044,1970-01-01 00:00:00.000043044,1970,January,EB-14170,Consumer,United States,Laredo,Central,Office Supplies,Labels,11.840000000000002,1,0.2,4.4399999999999995,37.5,0
CA-2018-148320,1970-01-01 00:00:00.000043407,1970-01-01 00:00:00.000043412,1970,January,PG-18895,Consumer,United States,San Francisco,West,Office Supplies,Paper,35.88,6,0.0,17.581200000000003,49.0,0
CA-2017-125661,1970-01-01 00:00:00.000043063,1970-01-01 00:00:00.000043065,1970,January,CA-12055,Home Office,United States,Cleveland,East,Office Supplies,Envelopes,40.752,3,0.2,15.281999999999998,37.5,0
CA-2017-125661,1970-01-01 00:00:00.000043063,1970-01-01 00:00:00.000043065,1970,January,CA-12055,Home Office,United States,Cleveland,East,Technology,Accessories,139.96000000000004,5,0.2,-22.743500000000004,-16.25,0
US-2015-123519,1970-01-01 00:00:00.000042352,1970-01-01 00:00:00.000042359,1970,January,SS-20875,Consumer,United States,Marion,East,Office Supplies,Art,2.624,1,0.2,0.2951999999999996,11.25,0
US-2015-123519,1970-01-01 00:00:00.000042352,1970-01-01 00:00:00.000042359,1970,January,SS-20875,Consumer,United States,Marion,East,Furniture,Tables,136.53,1,0.4,-52.33650000000003,-38.33,0
US-2015-123519,1970-01-01 00:00:00.000042352,1970-01-01 00:00:00.000042359,1970,January,SS-20875,Consumer,United States,Marion,East,Technology,Accessories,263.96,1,0.2,42.893499999999975,16.25,0
CA-2015-155593,1970-01-01 00:00:00.000042311,1970-01-01 00:00:00.000042316,1970,January,RP-19390,Consumer,United States,Fairfield,East,Office Supplies,Supplies,11.64,3,0.0,3.3755999999999986,29.0,0
CA-2018-136000,1970-01-01 00:00:00.000043365,1970-01-01 00:00:00.000043368,1970,January,SC-20440,Corporate,United States,New York City,East,Office Supplies,Binders,40.176,3,0.2,14.563799999999997,36.25,0
US-2016-160857,1970-01-01 00:00:00.000042498,1970-01-01 00:00:00.000042505,1970,January,NW-18400,Consumer,United States,New York City,East,Furniture,Furnishings,79.44,3,0.0,30.1872,38.0,0
US-2016-160857,1970-01-01 00:00:00.000042498,1970-01-01 00:00:00.000042505,1970,January,NW-18400,Consumer,United States,New York City,East,Office Supplies,Supplies,357.93,3,0.0,7.158600000000007,2.0,0
US-2016-160857,1970-01-01 00:00:00.000042498,1970-01-01 00:00:00.000042505,1970,January,NW-18400,Consumer,United States,New York City,East,Furniture,Chairs,127.76400000000001,2,0.1,21.294000000000008,16.67,0
US-2016-160857,1970-01-01 00:00:00.000042498,1970-01-01 00:00:00.000042505,1970,January,NW-18400,Consumer,United States,New York City,East,Technology,Copiers,2799.944,7,0.2,1014.9797,36.25,0
US-2016-160857,1970-01-01 00:00:00.000042498,1970-01-01 00:00:00.000042505,1970,January,NW-18400,Consumer,United States,New York City,East,Office Supplies,Paper,19.44,3,0.0,9.3312,48.0,0
CA-2018-115805,1970-01-01 00:00:00.000043312,1970-01-01 00:00:00.000043312,1970,January,KW-16435,Consumer,United States,Chicago,Central,Technology,Phones,36.792,1,0.2,4.139099999999999,11.25,0
US-2015-143707,1970-01-01 00:00:00.000042064,1970-01-01 00:00:00.000042068,1970,January,HR-14770,Home Office,United States,New York City,East,Technology,Phones,5.9399999999999995,3,0.0,1.6038,27.0,0
CA-2018-116939,1970-01-01 00:00:00.000043368,1970-01-01 00:00:00.000043372,1970,January,AG-10900,Consumer,United States,Richmond,South,Office Supplies,Storage,177.54999999999998,5,0.0,47.938500000000005,27.0,0
CA-2016-124107,1970-01-01 00:00:00.000042652,1970-01-01 00:00:00.000042655,1970,January,BM-11650,Corporate,United States,Ann Arbor,Central,Technology,Accessories,619.9499999999999,5,0.0,111.59099999999995,18.0,0
CA-2016-124107,1970-01-01 00:00:00.000042652,1970-01-01 00:00:00.000042655,1970,January,BM-11650,Corporate,United States,Ann Arbor,Central,Technology,Phones,29.160000000000004,3,0.0,8.456399999999999,29.0,0
CA-2016-124107,1970-01-01 00:00:00.000042652,1970-01-01 00:00:00.000042655,1970,January,BM-11650,Corporate,United States,Ann Arbor,Central,Office Supplies,Envelopes,57.959999999999994,7,0.0,27.241199999999996,47.0,0
CA-2016-124107,1970-01-01 00:00:00.000042652,1970-01-01 00:00:00.000042655,1970,January,BM-11650,Corporate,United States,Ann Arbor,Central,Office Supplies,Appliances,29.403,3,0.1,5.227200000000001,17.78,0
CA-2018-126550,1970-01-01 00:00:00.000043188,1970-01-01 00:00:00.000043192,1970,January,RD-19720,Consumer,United States,Lafayette,Central,Office Supplies,Storage,81.4,5,0.0,21.164000000000005,26.0,0
CA-2016-138674,1970-01-01 00:00:00.000042688,1970-01-01 00:00:00.000042691,1970,January,KB-16585,Corporate,United States,Springfield,West,Office Supplies,Fasteners,8.72,5,0.2,2.289000000000001,26.25,0
CA-2016-138674,1970-01-01 00:00:00.000042688,1970-01-01 00:00:00.000042691,1970,January,KB-16585,Corporate,United States,Springfield,West,Technology,Accessories,91.17600000000002,3,0.2,4.558799999999994,5.0,0
